granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211003T082538Z_20231101T140523Z_L8_30_v1_VEG-DIST-STATUS,20211003,2023-11-01 14:05:23,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211003T083811Z_20231101T140544Z_S2A_30_v1_VEG-DIST-STATUS,20211003,2023-11-01 14:05:44,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211005T081317Z_20231101T140605Z_L8_30_v1_VEG-DIST-STATUS,20211005,2023-11-01 14:06:05,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211005T082739Z_20231101T140631Z_S2B_30_v1_VEG-DIST-STATUS,20211005,2023-11-01 14:06:31,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211008T083749Z_20231101T140654Z_S2B_30_v1_VEG-DIST-STATUS,20211008,2023-11-01 14:06:54,0,0,31,200,0,0,NA,0,0,281,0,2,0,0,NA,0,0,281
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211010T082851Z_20231101T140718Z_S2A_30_v1_VEG-DIST-STATUS,20211010,2023-11-01 14:07:18,0,0,21,200,0,0,NA,0,0,283,0,3,0,0,NA,0,0,283
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211012T081929Z_20231101T140743Z_L8_30_v1_VEG-DIST-STATUS,20211012,2023-11-01 14:07:43,0,0,30,200,0,0,NA,0,0,285,0,1,0,0,NA,0,0,285
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211015T082829Z_20231101T140806Z_S2B_30_v1_VEG-DIST-STATUS,20211015,2023-11-01 14:08:06,0,0,36,200,0,0,NA,0,0,288,0,3,0,0,NA,0,0,288
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211018T083859Z_20231101T140829Z_S2B_30_v1_VEG-DIST-STATUS,20211018,2023-11-01 14:08:29,0,0,36,200,0,0,NA,0,0,291,0,3,0,0,NA,0,0,291
OPERA_L3_DIST-ALERT-HLS_T37TCN_20211019T082541Z_20231101T140852Z_L8_30_v1_VEG-DIST-STATUS,20211019,2023-11-01 14:08:52,0,255,255,200,0,0,NA,0,0,291,0,-1,0,0,NA,0,0,291
