granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211002T100029Z_20231101T120429Z_S2B_30_v1_VEG-DIST-STATUS,20211002,2023-11-01 12:04:29,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211008T101829Z_20231101T120505Z_S2B_30_v1_VEG-DIST-STATUS,20211008,2023-11-01 12:05:05,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211012T095511Z_20231101T120555Z_L8_30_v1_VEG-DIST-STATUS,20211012,2023-11-01 12:05:55,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211012T100029Z_20231101T120642Z_S2B_30_v1_VEG-DIST-STATUS,20211012,2023-11-01 12:06:42,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211013T101951Z_20231101T120723Z_S2A_30_v1_VEG-DIST-STATUS,20211013,2023-11-01 12:07:23,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211014T094250Z_20231101T120802Z_L8_30_v1_VEG-DIST-STATUS,20211014,2023-11-01 12:08:02,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211015T101029Z_20231101T120835Z_S2B_30_v1_VEG-DIST-STATUS,20211015,2023-11-01 12:08:35,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211017T100031Z_20231101T120941Z_S2A_30_v1_VEG-DIST-STATUS,20211017,2023-11-01 12:09:41,1,34,0,34,34,34,20211017,1,1,290,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211018T101939Z_20231101T121021Z_S2B_30_v1_VEG-DIST-STATUS,20211018,2023-11-01 12:10:21,1,255,255,34,34,34,20211017,1,1,290,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211021T094902Z_20231101T121102Z_L8_30_v1_VEG-DIST-STATUS,20211021,2023-11-01 12:11:02,1,255,255,34,34,34,20211017,1,1,290,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211022T100029Z_20231101T121144Z_S2B_30_v1_VEG-DIST-STATUS,20211022,2023-11-01 12:11:44,1,255,255,34,34,34,20211017,1,1,290,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211023T102101Z_20231101T121256Z_S2A_30_v1_VEG-DIST-STATUS,20211023,2023-11-01 12:12:56,1,255,255,34,34,34,20211017,1,1,290,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211025T101029Z_20231101T121352Z_S2B_30_v1_VEG-DIST-STATUS,20211025,2023-11-01 12:13:52,0,0,77,200,0,0,NA,0,0,298,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211028T095513Z_20231101T121447Z_L8_30_v1_VEG-DIST-STATUS,20211028,2023-11-01 12:14:47,0,255,255,200,0,0,NA,0,0,298,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211030T094251Z_20231101T121558Z_L8_30_v1_VEG-DIST-STATUS,20211030,2023-11-01 12:15:58,0,255,255,200,0,0,NA,0,0,298,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211030T101141Z_20231101T121754Z_S2A_30_v1_VEG-DIST-STATUS,20211030,2023-11-01 12:17:54,0,255,255,200,0,0,NA,0,0,298,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211101T100049Z_20231101T121849Z_S2B_30_v1_VEG-DIST-STATUS,20211101,2023-11-01 12:18:49,0,255,255,200,0,0,NA,0,0,298,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211104T100122Z_20231101T121923Z_L8_30_v1_VEG-DIST-STATUS,20211104,2023-11-01 12:19:23,0,255,255,200,0,0,NA,0,0,298,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211104T101109Z_20231101T122023Z_S2B_30_v1_VEG-DIST-STATUS,20211104,2023-11-01 12:20:23,0,0,76,200,0,0,NA,0,0,308,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211106T094900Z_20231101T122105Z_L8_30_v1_VEG-DIST-STATUS,20211106,2023-11-01 12:21:05,0,255,255,200,0,0,NA,0,0,308,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211106T100221Z_20231101T122207Z_S2A_30_v1_VEG-DIST-STATUS,20211106,2023-11-01 12:22:07,0,3,0,200,0,0,NA,0,0,310,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211107T102129Z_20231101T122323Z_S2B_30_v1_VEG-DIST-STATUS,20211107,2023-11-01 12:23:23,0,255,255,200,0,0,NA,0,0,310,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20211112T102251Z_20231101T122438Z_S2A_30_v1_VEG-DIST-STATUS,20211112,2023-11-01 12:24:38,0,255,255,200,0,0,NA,0,0,310,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220131T102251Z_20231101T122635Z_S2A_30_v1_VEG-DIST-STATUS,20220131,2023-11-01 12:26:35,0,255,255,200,0,0,NA,0,0,310,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220201T095519Z_20231101T122758Z_L8_30_v1_VEG-DIST-STATUS,20220201,2023-11-01 12:27:58,0,255,255,200,0,0,NA,0,0,310,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220202T094916Z_20231101T122912Z_L9_30_v1_VEG-DIST-STATUS,20220202,2023-11-01 12:29:12,0,255,255,200,0,0,NA,0,0,310,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220202T101129Z_20231101T123102Z_S2B_30_v1_VEG-DIST-STATUS,20220202,2023-11-01 12:31:02,0,255,255,200,0,0,NA,0,0,310,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220203T094257Z_20231101T123149Z_L8_30_v1_VEG-DIST-STATUS,20220203,2023-11-01 12:31:49,0,255,255,200,0,0,NA,0,0,310,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220205T102119Z_20231101T123237Z_S2B_30_v1_VEG-DIST-STATUS,20220205,2023-11-01 12:32:37,0,255,255,200,0,0,NA,0,0,310,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220207T101201Z_20231101T123402Z_S2A_30_v1_VEG-DIST-STATUS,20220207,2023-11-01 12:34:02,0,0,75,200,0,0,NA,0,0,403,1,25,25,25,20220207,1,1,403
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220209T095501Z_20231101T123449Z_L9_30_v1_VEG-DIST-STATUS,20220209,2023-11-01 12:34:49,0,255,255,200,0,0,NA,0,0,403,1,-1,25,25,20220207,1,1,403
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220209T100049Z_20231101T123552Z_S2B_30_v1_VEG-DIST-STATUS,20220209,2023-11-01 12:35:52,0,255,255,200,0,0,NA,0,0,403,1,-1,25,25,20220207,1,1,403
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220210T094842Z_20231101T123714Z_L8_30_v1_VEG-DIST-STATUS,20220210,2023-11-01 12:37:14,0,255,255,200,0,0,NA,0,0,403,1,-1,25,25,20220207,1,1,403
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220210T102151Z_20231101T123826Z_S2A_30_v1_VEG-DIST-STATUS,20220210,2023-11-01 12:38:26,0,255,255,200,0,0,NA,0,0,403,1,-1,25,25,20220207,1,1,403
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220211T094303Z_20231101T123916Z_L9_30_v1_VEG-DIST-STATUS,20220211,2023-11-01 12:39:16,0,255,255,200,0,0,NA,0,0,403,1,-1,25,25,20220207,1,1,403
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220215T102019Z_20231101T124003Z_S2B_30_v1_VEG-DIST-STATUS,20220215,2023-11-01 12:40:03,0,255,255,200,0,0,NA,0,0,403,1,-1,25,25,20220207,1,1,403
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220216T100108Z_20231101T124100Z_L9_30_v1_VEG-DIST-STATUS,20220216,2023-11-01 12:41:00,0,255,255,200,0,0,NA,0,0,403,1,-1,25,25,20220207,1,1,403
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220217T101101Z_20231101T124138Z_S2A_30_v1_VEG-DIST-STATUS,20220217,2023-11-01 12:41:38,0,255,255,200,0,0,NA,0,0,403,1,-1,25,25,20220207,1,1,403
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220218T094846Z_20231101T124213Z_L9_30_v1_VEG-DIST-STATUS,20220218,2023-11-01 12:42:13,0,0,77,200,0,0,NA,0,0,414,0,2,0,0,NA,0,0,414
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220220T102051Z_20231101T124246Z_S2A_30_v1_VEG-DIST-STATUS,20220220,2023-11-01 12:42:46,0,255,255,200,0,0,NA,0,0,414,0,-1,0,0,NA,0,0,414
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220222T101019Z_20231101T124342Z_S2B_30_v1_VEG-DIST-STATUS,20220222,2023-11-01 12:43:42,0,255,255,200,0,0,NA,0,0,414,0,-1,0,0,NA,0,0,414
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220224T100031Z_20231101T124417Z_S2A_30_v1_VEG-DIST-STATUS,20220224,2023-11-01 12:44:17,0,0,86,200,0,0,NA,0,0,420,0,3,0,0,NA,0,0,420
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220225T095451Z_20231101T124525Z_L9_30_v1_VEG-DIST-STATUS,20220225,2023-11-01 12:45:25,0,255,255,200,0,0,NA,0,0,420,0,-1,0,0,NA,0,0,420
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220225T101909Z_20231101T124709Z_S2B_30_v1_VEG-DIST-STATUS,20220225,2023-11-01 12:47:09,0,255,255,200,0,0,NA,0,0,420,0,-1,0,0,NA,0,0,420
OPERA_L3_DIST-ALERT-HLS_T34VCK_20220226T094837Z_20231101T124902Z_L8_30_v1_VEG-DIST-STATUS,20220226,2023-11-01 12:49:02,0,0,78,200,0,0,NA,0,0,422,0,4,0,0,NA,0,0,422
