granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211001T034430Z_20231101T152729Z_L8_30_v1_VEG-DIST-STATUS,20211001,2023-11-01 15:27:29,255,255,255,255,255,-1,NA,255,-1,-1,255,-1,-1,-1,NA,255,-1,-1
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211001T034549Z_20231101T152839Z_S2B_30_v1_VEG-DIST-STATUS,20211001,2023-11-01 15:28:39,0,0,75,200,0,0,NA,0,0,274,0,4,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211006T034631Z_20231101T153011Z_S2A_30_v1_VEG-DIST-STATUS,20211006,2023-11-01 15:30:11,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211010T033846Z_20231101T153107Z_L8_30_v1_VEG-DIST-STATUS,20211010,2023-11-01 15:31:07,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211011T034659Z_20231101T153226Z_S2B_30_v1_VEG-DIST-STATUS,20211011,2023-11-01 15:32:26,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211016T034731Z_20231101T153335Z_S2A_30_v1_VEG-DIST-STATUS,20211016,2023-11-01 15:33:35,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211017T034435Z_20231101T153444Z_L8_30_v1_VEG-DIST-STATUS,20211017,2023-11-01 15:34:44,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211021T034809Z_20231101T153546Z_S2B_30_v1_VEG-DIST-STATUS,20211021,2023-11-01 15:35:46,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211024T035819Z_20231101T153645Z_S2B_30_v1_VEG-DIST-STATUS,20211024,2023-11-01 15:36:45,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211029T035901Z_20231101T153738Z_S2A_30_v1_VEG-DIST-STATUS,20211029,2023-11-01 15:37:38,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211031T034909Z_20231101T153845Z_S2B_30_v1_VEG-DIST-STATUS,20211031,2023-11-01 15:38:45,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211102T034434Z_20231101T154000Z_L8_30_v1_VEG-DIST-STATUS,20211102,2023-11-01 15:40:00,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211103T035929Z_20231101T154112Z_S2B_30_v1_VEG-DIST-STATUS,20211103,2023-11-01 15:41:12,0,255,255,200,0,0,NA,0,0,274,0,-1,0,0,NA,0,0,274
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211105T034941Z_20231101T154224Z_S2A_30_v1_VEG-DIST-STATUS,20211105,2023-11-01 15:42:24,0,0,48,200,0,0,NA,0,0,309,0,0,0,0,NA,0,0,309
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211108T035951Z_20231101T154318Z_S2A_30_v1_VEG-DIST-STATUS,20211108,2023-11-01 15:43:18,0,255,255,200,0,0,NA,0,0,309,0,-1,0,0,NA,0,0,309
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211110T034959Z_20231101T154415Z_S2B_30_v1_VEG-DIST-STATUS,20211110,2023-11-01 15:44:15,0,255,255,200,0,0,NA,0,0,309,0,-1,0,0,NA,0,0,309
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211111T033845Z_20231101T154525Z_L8_30_v1_VEG-DIST-STATUS,20211111,2023-11-01 15:45:25,0,255,255,200,0,0,NA,0,0,309,0,-1,0,0,NA,0,0,309
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211113T040019Z_20231101T154619Z_S2B_30_v1_VEG-DIST-STATUS,20211113,2023-11-01 15:46:19,0,255,255,200,0,0,NA,0,0,309,0,-1,0,0,NA,0,0,309
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211115T035021Z_20231101T154732Z_S2A_30_v1_VEG-DIST-STATUS,20211115,2023-11-01 15:47:32,0,0,24,200,0,0,NA,0,0,319,0,8,0,0,NA,0,0,319
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211118T034428Z_20231101T154828Z_L8_30_v1_VEG-DIST-STATUS,20211118,2023-11-01 15:48:28,0,0,44,200,0,0,NA,0,0,322,0,4,0,0,NA,0,0,322
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211118T040041Z_20231101T154908Z_S2A_30_v1_VEG-DIST-STATUS,20211118,2023-11-01 15:49:08,0,255,255,200,0,0,NA,0,0,322,0,-1,0,0,NA,0,0,322
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211120T035039Z_20231101T154950Z_S2B_30_v1_VEG-DIST-STATUS,20211120,2023-11-01 15:49:50,0,0,30,200,0,0,NA,0,0,324,0,4,0,0,NA,0,0,324
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211123T040059Z_20231101T155024Z_S2B_30_v1_VEG-DIST-STATUS,20211123,2023-11-01 15:50:24,0,255,255,200,0,0,NA,0,0,324,0,-1,0,0,NA,0,0,324
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211125T035101Z_20231101T155056Z_S2A_30_v1_VEG-DIST-STATUS,20211125,2023-11-01 15:50:56,1,14,10,24,14,14,20211125,1,1,329,0,4,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211128T040121Z_20231101T155123Z_S2A_30_v1_VEG-DIST-STATUS,20211128,2023-11-01 15:51:23,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211130T035109Z_20231101T155152Z_S2B_30_v1_VEG-DIST-STATUS,20211130,2023-11-01 15:51:52,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211203T040129Z_20231101T155229Z_S2B_30_v1_VEG-DIST-STATUS,20211203,2023-11-01 15:52:29,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211204T034431Z_20231101T155306Z_L8_30_v1_VEG-DIST-STATUS,20211204,2023-11-01 15:53:06,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211205T035131Z_20231101T155337Z_S2A_30_v1_VEG-DIST-STATUS,20211205,2023-11-01 15:53:37,1,255,14,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211208T040141Z_20231101T155410Z_S2A_30_v1_VEG-DIST-STATUS,20211208,2023-11-01 15:54:10,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211210T035139Z_20231101T155440Z_S2B_30_v1_VEG-DIST-STATUS,20211210,2023-11-01 15:54:40,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211213T033843Z_20231101T155514Z_L8_30_v1_VEG-DIST-STATUS,20211213,2023-11-01 15:55:14,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211213T040149Z_20231101T155547Z_S2B_30_v1_VEG-DIST-STATUS,20211213,2023-11-01 15:55:47,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211215T035151Z_20231101T155618Z_S2A_30_v1_VEG-DIST-STATUS,20211215,2023-11-01 15:56:18,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211218T040201Z_20231101T155648Z_S2A_30_v1_VEG-DIST-STATUS,20211218,2023-11-01 15:56:48,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211220T034428Z_20231101T155719Z_L8_30_v1_VEG-DIST-STATUS,20211220,2023-11-01 15:57:19,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211220T035149Z_20231101T155756Z_S2B_30_v1_VEG-DIST-STATUS,20211220,2023-11-01 15:57:56,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211223T040149Z_20231101T155826Z_S2B_30_v1_VEG-DIST-STATUS,20211223,2023-11-01 15:58:26,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211225T035151Z_20231101T155859Z_S2A_30_v1_VEG-DIST-STATUS,20211225,2023-11-01 15:58:59,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211228T040201Z_20231101T155926Z_S2A_30_v1_VEG-DIST-STATUS,20211228,2023-11-01 15:59:26,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211229T033838Z_20231101T155959Z_L8_30_v1_VEG-DIST-STATUS,20211229,2023-11-01 15:59:59,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20211230T035149Z_20231101T160029Z_S2B_30_v1_VEG-DIST-STATUS,20211230,2023-11-01 16:00:29,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220102T040149Z_20231101T160102Z_S2B_30_v1_VEG-DIST-STATUS,20220102,2023-11-01 16:01:02,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220104T035141Z_20231101T160132Z_S2A_30_v1_VEG-DIST-STATUS,20220104,2023-11-01 16:01:32,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220105T034424Z_20231101T160202Z_L8_30_v1_VEG-DIST-STATUS,20220105,2023-11-01 16:02:02,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220106T033838Z_20231101T160230Z_L9_30_v1_VEG-DIST-STATUS,20220106,2023-11-01 16:02:30,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220107T040141Z_20231101T160259Z_S2A_30_v1_VEG-DIST-STATUS,20220107,2023-11-01 16:02:59,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220109T035129Z_20231101T160328Z_S2B_30_v1_VEG-DIST-STATUS,20220109,2023-11-01 16:03:28,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220112T040119Z_20231101T160356Z_S2B_30_v1_VEG-DIST-STATUS,20220112,2023-11-01 16:03:56,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220113T034423Z_20231101T160424Z_L9_30_v1_VEG-DIST-STATUS,20220113,2023-11-01 16:04:24,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220114T033835Z_20231101T160455Z_L8_30_v1_VEG-DIST-STATUS,20220114,2023-11-01 16:04:55,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220114T035121Z_20231101T160531Z_S2A_30_v1_VEG-DIST-STATUS,20220114,2023-11-01 16:05:31,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220117T040111Z_20231101T160614Z_S2A_30_v1_VEG-DIST-STATUS,20220117,2023-11-01 16:06:14,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220119T035059Z_20231101T160659Z_S2B_30_v1_VEG-DIST-STATUS,20220119,2023-11-01 16:06:59,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220121T034420Z_20231101T160742Z_L8_30_v1_VEG-DIST-STATUS,20220121,2023-11-01 16:07:42,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220122T033838Z_20231101T160831Z_L9_30_v1_VEG-DIST-STATUS,20220122,2023-11-01 16:08:31,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220122T040049Z_20231101T160930Z_S2B_30_v1_VEG-DIST-STATUS,20220122,2023-11-01 16:09:30,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220124T035041Z_20231101T161017Z_S2A_30_v1_VEG-DIST-STATUS,20220124,2023-11-01 16:10:17,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220129T034425Z_20231101T161130Z_L9_30_v1_VEG-DIST-STATUS,20220129,2023-11-01 16:11:30,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220129T035009Z_20231101T161223Z_S2B_30_v1_VEG-DIST-STATUS,20220129,2023-11-01 16:12:23,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220130T033830Z_20231101T161318Z_L8_30_v1_VEG-DIST-STATUS,20220130,2023-11-01 16:13:18,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220201T035959Z_20231101T161420Z_S2B_30_v1_VEG-DIST-STATUS,20220201,2023-11-01 16:14:20,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220203T034951Z_20231101T161523Z_S2A_30_v1_VEG-DIST-STATUS,20220203,2023-11-01 16:15:23,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220206T034417Z_20231101T161630Z_L8_30_v1_VEG-DIST-STATUS,20220206,2023-11-01 16:16:30,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220207T033837Z_20231101T161711Z_L9_30_v1_VEG-DIST-STATUS,20220207,2023-11-01 16:17:11,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220208T034919Z_20231101T161808Z_S2B_30_v1_VEG-DIST-STATUS,20220208,2023-11-01 16:18:08,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220211T035859Z_20231101T161850Z_S2B_30_v1_VEG-DIST-STATUS,20220211,2023-11-01 16:18:50,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220213T034851Z_20231101T161956Z_S2A_30_v1_VEG-DIST-STATUS,20220213,2023-11-01 16:19:56,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220214T034421Z_20231101T162048Z_L9_30_v1_VEG-DIST-STATUS,20220214,2023-11-01 16:20:48,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220215T033826Z_20231101T162136Z_L8_30_v1_VEG-DIST-STATUS,20220215,2023-11-01 16:21:36,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220216T035821Z_20231101T162219Z_S2A_30_v1_VEG-DIST-STATUS,20220216,2023-11-01 16:22:19,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220218T034809Z_20231101T162257Z_S2B_30_v1_VEG-DIST-STATUS,20220218,2023-11-01 16:22:57,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220221T035759Z_20231101T162334Z_S2B_30_v1_VEG-DIST-STATUS,20220221,2023-11-01 16:23:34,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220222T034411Z_20231101T162417Z_L8_30_v1_VEG-DIST-STATUS,20220222,2023-11-01 16:24:17,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220223T033829Z_20231101T162500Z_L9_30_v1_VEG-DIST-STATUS,20220223,2023-11-01 16:25:00,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220223T034741Z_20231101T162546Z_S2A_30_v1_VEG-DIST-STATUS,20220223,2023-11-01 16:25:46,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220226T035731Z_20231101T162639Z_S2A_30_v1_VEG-DIST-STATUS,20220226,2023-11-01 16:26:39,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220228T034709Z_20231101T162729Z_S2B_30_v1_VEG-DIST-STATUS,20220228,2023-11-01 16:27:29,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220302T034410Z_20231101T162824Z_L9_30_v1_VEG-DIST-STATUS,20220302,2023-11-01 16:28:24,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220303T033823Z_20231101T162906Z_L8_30_v1_VEG-DIST-STATUS,20220303,2023-11-01 16:29:06,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220303T035649Z_20231101T162955Z_S2B_30_v1_VEG-DIST-STATUS,20220303,2023-11-01 16:29:55,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220305T034641Z_20231101T163049Z_S2A_30_v1_VEG-DIST-STATUS,20220305,2023-11-01 16:30:49,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220308T035621Z_20231101T163146Z_S2A_30_v1_VEG-DIST-STATUS,20220308,2023-11-01 16:31:46,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220310T034408Z_20231101T163241Z_L8_30_v1_VEG-DIST-STATUS,20220310,2023-11-01 16:32:41,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220310T034559Z_20231101T163340Z_S2B_30_v1_VEG-DIST-STATUS,20220310,2023-11-01 16:33:40,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220311T033824Z_20231101T163431Z_L9_30_v1_VEG-DIST-STATUS,20220311,2023-11-01 16:34:31,1,255,28,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220313T035539Z_20231101T163526Z_S2B_30_v1_VEG-DIST-STATUS,20220313,2023-11-01 16:35:26,1,255,255,24,14,14,20211125,1,1,329,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220315T034541Z_20231101T163618Z_S2A_30_v1_VEG-DIST-STATUS,20220315,2023-11-01 16:36:18,0,9,9,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220318T035541Z_20231101T163719Z_S2A_30_v1_VEG-DIST-STATUS,20220318,2023-11-01 16:37:19,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220319T033815Z_20231101T163821Z_L8_30_v1_VEG-DIST-STATUS,20220319,2023-11-01 16:38:21,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220320T034529Z_20231101T163909Z_S2B_30_v1_VEG-DIST-STATUS,20220320,2023-11-01 16:39:09,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220323T035539Z_20231101T164011Z_S2B_30_v1_VEG-DIST-STATUS,20220323,2023-11-01 16:40:11,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220326T034357Z_20231101T164115Z_L8_30_v1_VEG-DIST-STATUS,20220326,2023-11-01 16:41:15,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220327T033818Z_20231101T164214Z_L9_30_v1_VEG-DIST-STATUS,20220327,2023-11-01 16:42:14,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220328T035541Z_20231101T164322Z_S2A_30_v1_VEG-DIST-STATUS,20220328,2023-11-01 16:43:22,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220402T035539Z_20231101T164411Z_S2B_30_v1_VEG-DIST-STATUS,20220402,2023-11-01 16:44:11,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220403T034406Z_20231101T164457Z_L9_30_v1_VEG-DIST-STATUS,20220403,2023-11-01 16:44:57,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220404T033807Z_20231101T164545Z_L8_30_v1_VEG-DIST-STATUS,20220404,2023-11-01 16:45:45,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220404T034541Z_20231101T164623Z_S2A_30_v1_VEG-DIST-STATUS,20220404,2023-11-01 16:46:23,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220407T035541Z_20231101T164717Z_S2A_30_v1_VEG-DIST-STATUS,20220407,2023-11-01 16:47:17,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220409T034529Z_20231101T164804Z_S2B_30_v1_VEG-DIST-STATUS,20220409,2023-11-01 16:48:04,0,255,14,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220411T034358Z_20231101T164853Z_L8_30_v1_VEG-DIST-STATUS,20220411,2023-11-01 16:48:53,0,255,255,200,0,0,NA,0,0,439,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220412T033815Z_20231101T164947Z_L9_30_v1_VEG-DIST-STATUS,20220412,2023-11-01 16:49:47,0,0,16,200,0,0,NA,0,0,467,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220412T035539Z_20231101T165038Z_S2B_30_v1_VEG-DIST-STATUS,20220412,2023-11-01 16:50:38,0,255,255,200,0,0,NA,0,0,467,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220414T034541Z_20231101T165146Z_S2A_30_v1_VEG-DIST-STATUS,20220414,2023-11-01 16:51:46,0,255,255,200,0,0,NA,0,0,467,0,-1,0,0,NA,0,0,329
OPERA_L3_DIST-ALERT-HLS_T48SUD_20220417T035541Z_20231101T165250Z_S2A_30_v1_VEG-DIST-STATUS,20220417,2023-11-01 16:52:50,0,255,255,200,0,0,NA,0,0,467,0,-1,0,0,NA,0,0,329
